time,temperature,vol1,vol2
1147.400,324.6,0.598,-0.672
1147.450,324.6,0.598,-0.672
1147.500,324.6,0.598,-0.672
1147.550,324.6,0.598,-0.672
1147.600,324.6,0.598,-0.672
1147.650,324.6,0.598,-0.667
1147.700,324.6,0.598,-0.672
1147.750,324.6,0.598,-0.672
1147.800,324.6,0.598,-0.672
1147.850,324.6,0.598,-0.672
1147.900,324.6,0.598,-0.672
1147.950,324.6,0.598,-0.672
1148.000,324.7,0.598,-0.672
1148.050,324.6,0.598,-0.672
1148.100,324.7,0.598,-0.672
1148.150,324.6,0.598,-0.672
1148.200,324.7,0.598,-0.672
1148.250,324.6,0.598,-0.672
1148.300,324.6,0.598,-0.672
1148.350,324.6,0.598,-0.672
1148.400,324.7,0.598,-0.672
1148.450,324.6,0.598,-0.672
1148.500,324.6,0.602,-0.672
1148.550,324.6,0.598,-0.672
1148.600,324.7,0.598,-0.672
1148.650,324.6,0.598,-0.672
1148.700,324.7,0.598,-0.672
1148.750,324.7,0.598,-0.672
1148.800,324.7,0.598,-0.672
1148.850,324.7,0.602,-0.672
1148.900,324.7,0.598,-0.672
1148.950,324.7,0.598,-0.672
1149.000,324.7,0.598,-0.672
1149.050,324.7,0.598,-0.672
1149.100,324.7,0.598,-0.672
1149.150,324.7,0.598,-0.672
1149.200,324.7,0.598,-0.672
1149.250,324.7,0.598,-0.672
1149.300,324.7,0.598,-0.672
1149.350,324.7,0.598,-0.672
1149.400,324.7,0.598,-0.667
1149.450,324.6,0.598,-0.672
1149.500,324.7,0.598,-0.672
1149.550,324.7,0.598,-0.672
1149.600,324.7,0.598,-0.672
1149.650,324.7,0.598,-0.672
1149.700,324.7,0.598,-0.672
1149.750,324.7,0.598,-0.672
1149.800,324.7,0.598,-0.672
1149.850,324.7,0.598,-0.672
1149.900,324.7,0.602,-0.672
1149.950,324.7,0.598,-0.672
1150.000,324.7,0.598,-0.672
1150.050,324.7,0.598,-0.672
1150.100,324.7,0.602,-0.672
1150.150,324.7,0.598,-0.672
1150.200,324.7,0.598,-0.672
1150.250,324.7,0.598,-0.672
1150.300,324.7,0.602,-0.672
1150.350,324.7,0.598,-0.672
1150.400,324.7,0.598,-0.672
1150.450,324.7,0.598,-0.667
1150.500,324.7,0.598,-0.672
1150.550,324.7,0.598,-0.672
1150.600,324.7,0.598,-0.672
1150.650,324.7,0.598,-0.672
1150.700,324.7,0.598,-0.672
1150.750,324.7,0.598,-0.672
1150.800,324.7,0.598,-0.672
1150.850,324.7,0.598,-0.672
1150.900,324.7,0.598,-0.672
1150.950,324.7,0.598,-0.672
1151.000,324.7,0.598,-0.672
1151.050,324.7,0.598,-0.672
1151.100,324.7,0.598,-0.672
1151.150,324.7,0.598,-0.672
1151.200,324.7,0.598,-0.672
1151.250,324.7,0.598,-0.672
1151.300,324.7,0.598,-0.672
1151.350,324.7,0.598,-0.672
1151.400,324.7,0.602,-0.672
1151.450,324.7,0.598,-0.672
1151.500,324.7,0.598,-0.672
1151.550,324.7,0.598,-0.672
1151.600,324.7,0.598,-0.672
1151.650,324.7,0.598,-0.672
1151.700,324.7,0.598,-0.672
1151.750,324.7,0.598,-0.672
1151.800,324.7,0.598,-0.672
1151.850,324.7,0.598,-0.672
1151.900,324.7,0.598,-0.672
1151.950,324.7,0.598,-0.672
1152.000,324.7,0.598,-0.672
1152.050,324.7,0.598,-0.672
1152.100,324.7,0.598,-0.672
1152.150,324.7,0.598,-0.672
1152.200,324.8,0.598,-0.672
1152.250,324.7,0.598,-0.672
1152.300,324.7,0.598,-0.672
1152.350,324.8,0.598,-0.672
1152.400,324.7,0.598,-0.672
1152.450,324.7,0.598,-0.672
1152.500,324.7,0.598,-0.672
1152.550,324.8,0.598,-0.672
1152.600,324.8,0.598,-0.672
1152.650,324.7,0.598,-0.672
1152.700,324.8,0.598,-0.672
1152.750,324.7,0.598,-0.672
1152.800,324.7,0.602,-0.672
1152.850,324.8,0.598,-0.672
1152.900,324.8,0.598,-0.672
1152.950,324.8,0.598,-0.672
1153.000,324.8,0.598,-0.672
1153.050,324.8,0.598,-0.672
1153.100,324.8,0.598,-0.672
1153.150,324.8,0.598,-0.672
1153.200,324.8,0.598,-0.672
1153.250,324.8,0.598,-0.672
1153.300,324.8,0.598,-0.672
1153.350,324.8,0.598,-0.672
1153.400,324.8,0.598,-0.672
1153.450,324.8,0.598,-0.672
1153.500,324.8,0.598,-0.672
1153.550,324.8,0.598,-0.672
1153.600,324.8,0.598,-0.672
1153.650,324.8,0.598,-0.672
1153.700,324.8,0.598,-0.677
1153.750,324.8,0.598,-0.672
1153.800,324.8,0.598,-0.672
1153.850,324.8,0.598,-0.672
1153.900,324.7,0.598,-0.672
1153.950,324.8,0.598,-0.672
1154.000,324.8,0.602,-0.672
1154.050,324.8,0.598,-0.672
1154.100,324.8,0.598,-0.672
1154.150,324.8,0.598,-0.672
1154.200,324.8,0.598,-0.672
1154.250,324.8,0.598,-0.672
1154.300,324.8,0.598,-0.672
1154.350,324.8,0.598,-0.672
1154.400,324.8,0.598,-0.672
1154.450,324.8,0.598,-0.672
1154.500,324.8,0.598,-0.672
1154.550,324.8,0.598,-0.672
1154.600,324.8,0.598,-0.672
1154.650,324.8,0.598,-0.672
1154.700,324.8,0.598,-0.672
1154.750,324.8,0.598,-0.672
1154.800,324.8,0.592,-0.672
1154.850,324.8,0.598,-0.677
1154.900,324.8,0.598,-0.672
1154.950,324.8,0.598,-0.667
1155.000,324.8,0.598,-0.672
1155.050,324.8,0.598,-0.672
1155.100,324.8,0.598,-0.672
1155.150,324.8,0.598,-0.672
1155.200,324.8,0.598,-0.672
1155.250,324.8,0.598,-0.672
1155.300,324.8,0.598,-0.672
1155.350,324.8,0.598,-0.672
1155.400,324.8,0.592,-0.672
1155.450,324.8,0.592,-0.672
1155.500,324.8,0.602,-0.672
1155.550,324.8,0.592,-0.672
1155.600,324.8,0.592,-0.672
1155.650,324.8,0.598,-0.672
1155.700,324.8,0.602,-0.672
1155.750,324.8,0.598,-0.672
1155.800,324.8,0.598,-0.672
1155.850,324.8,0.598,-0.672
1155.900,324.8,0.598,-0.672
1155.950,324.8,0.598,-0.672
1156.000,324.8,0.598,-0.672
1156.050,324.8,0.598,-0.677
1156.100,324.8,0.598,-0.677
1156.150,324.8,0.592,-0.677
1156.200,324.8,0.598,-0.677
1156.250,324.8,0.598,-0.672
1156.300,324.8,0.598,-0.672
1156.350,324.8,0.598,-0.672
1156.400,324.8,0.598,-0.672
1156.450,324.8,0.598,-0.672
1156.500,324.8,0.598,-0.672
1156.550,324.8,0.598,-0.672
1156.600,324.8,0.592,-0.672
1156.650,324.8,0.598,-0.672
1156.700,324.8,0.592,-0.672
1156.750,324.8,0.592,-0.672
1156.800,324.8,0.592,-0.672
1156.850,324.8,0.592,-0.672
1156.900,324.8,0.598,-0.672
1156.950,324.8,0.598,-0.672
1157.000,324.8,0.598,-0.672
1157.050,324.8,0.592,-0.672
1157.100,324.8,0.598,-0.677
1157.150,324.8,0.598,-0.672
1157.200,324.8,0.598,-0.677
1157.250,324.8,0.598,-0.672
1157.300,324.8,0.598,-0.677
1157.350,324.8,0.598,-0.677
1157.400,324.8,0.598,-0.672
1157.450,324.8,0.592,-0.672
1157.500,324.8,0.598,-0.672
1157.550,324.8,0.598,-0.677
1157.600,324.8,0.598,-0.672
1157.650,324.9,0.592,-0.677
1157.700,324.8,0.592,-0.672
1157.750,324.9,0.598,-0.677
1157.800,324.8,0.598,-0.672
1157.850,324.9,0.592,-0.672
1157.900,324.8,0.598,-0.672
1157.950,324.9,0.592,-0.672
1158.000,324.8,0.592,-0.672
1158.050,324.9,0.592,-0.672
1158.100,324.8,0.592,-0.672
1158.150,324.9,0.592,-0.672
1158.200,324.8,0.592,-0.672
1158.250,324.8,0.592,-0.672
1158.300,324.8,0.598,-0.672
1158.350,324.8,0.598,-0.677
1158.400,324.8,0.598,-0.677
1158.450,324.8,0.598,-0.677
1158.500,324.9,0.592,-0.672
1158.550,324.8,0.598,-0.677
1158.600,324.9,0.598,-0.672
1158.650,324.9,0.598,-0.677
1158.700,324.9,0.592,-0.677
1158.750,324.9,0.598,-0.672
1158.800,324.9,0.598,-0.677
1158.850,324.9,0.598,-0.677
1158.900,324.9,0.598,-0.672
1158.950,324.9,0.598,-0.677
1159.000,324.9,0.598,-0.677
1159.050,324.9,0.598,-0.677
1159.100,324.9,0.598,-0.677
1159.150,324.9,0.592,-0.677
1159.200,324.9,0.592,-0.672
1159.250,324.9,0.592,-0.677
1159.300,324.9,0.592,-0.672
1159.350,324.9,0.592,-0.672
1159.400,324.9,0.592,-0.672
1159.450,324.9,0.592,-0.672
1159.500,324.9,0.592,-0.672
1159.550,324.9,0.592,-0.677
1159.600,324.9,0.592,-0.672
1159.650,324.9,0.592,-0.672
1159.700,324.9,0.592,-0.672
1159.750,324.9,0.598,-0.672
1159.800,324.9,0.592,-0.672
1159.850,324.9,0.592,-0.677
1159.900,324.9,0.592,-0.672
1159.950,324.9,0.598,-0.677
1160.000,324.9,0.598,-0.677
1160.050,324.9,0.598,-0.677
1160.100,324.9,0.598,-0.677
1160.150,324.9,0.598,-0.677
1160.200,324.9,0.598,-0.677
1160.250,324.9,0.598,-0.677
1160.300,324.9,0.592,-0.677
1160.350,324.9,0.592,-0.677
1160.400,324.9,0.598,-0.677
1160.450,324.9,0.592,-0.672
1160.500,324.9,0.592,-0.677
1160.550,324.9,0.598,-0.677
1160.600,324.9,0.592,-0.672
1160.650,324.9,0.592,-0.672
1160.700,324.9,0.592,-0.672
1160.750,324.9,0.592,-0.672
1160.800,324.9,0.592,-0.672
1160.850,324.9,0.592,-0.672
1160.900,324.9,0.592,-0.677
1160.950,324.9,0.592,-0.672
1161.000,324.9,0.592,-0.672
1161.050,324.9,0.592,-0.677
1161.100,324.9,0.592,-0.677
1161.150,324.9,0.592,-0.677
1161.200,324.9,0.592,-0.672
1161.250,324.9,0.592,-0.672
1161.300,324.9,0.592,-0.677
1161.350,324.9,0.592,-0.677
1161.400,324.9,0.592,-0.677
1161.450,324.9,0.598,-0.677
1161.500,324.9,0.598,-0.677
1161.550,324.9,0.598,-0.677
1161.600,324.9,0.598,-0.677
1161.650,324.9,0.592,-0.677
1161.700,324.9,0.598,-0.677
1161.750,324.9,0.592,-0.677
1161.800,324.9,0.598,-0.677
1161.850,325.0,0.598,-0.677
1161.900,324.9,0.598,-0.677
1161.950,325.0,0.598,-0.672
1162.000,324.9,0.598,-0.672
1162.050,325.0,0.592,-0.672
1162.100,324.9,0.592,-0.667
1162.150,325.0,0.592,-0.672
1162.200,324.9,0.592,-0.672
1162.250,325.0,0.592,-0.672
1162.300,324.9,0.592,-0.672
1162.350,324.9,0.592,-0.672
1162.400,324.9,0.592,-0.677
1162.450,325.0,0.592,-0.672
1162.500,324.9,0.592,-0.677
1162.550,325.0,0.592,-0.672
1162.600,324.9,0.592,-0.677
1162.650,325.0,0.592,-0.677
1162.700,324.9,0.598,-0.677
1162.750,325.0,0.598,-0.677
1162.800,325.0,0.598,-0.677
1162.850,325.0,0.592,-0.677
1162.900,324.9,0.592,-0.677
1162.950,325.0,0.598,-0.677
1163.000,325.0,0.598,-0.677
1163.050,325.0,0.598,-0.677
1163.100,325.0,0.598,-0.677
1163.150,325.0,0.598,-0.677
1163.200,325.0,0.592,-0.677
1163.250,325.0,0.598,-0.677
1163.300,325.0,0.592,-0.677
1163.350,325.0,0.598,-0.672
1163.400,325.0,0.592,-0.672
1163.450,325.0,0.592,-0.672
1163.500,325.0,0.592,-0.667
1163.550,325.0,0.598,-0.672
1163.600,325.0,0.592,-0.672
1163.650,325.0,0.592,-0.672
1163.700,325.0,0.592,-0.677
1163.750,325.0,0.592,-0.672
1163.800,325.0,0.592,-0.672
1163.850,325.0,0.592,-0.672
1163.900,325.0,0.592,-0.677
1163.950,325.0,0.592,-0.677
1164.000,325.0,0.592,-0.677
1164.050,325.0,0.592,-0.677
1164.100,325.0,0.592,-0.677
1164.150,325.0,0.592,-0.677
1164.200,325.0,0.598,-0.677
1164.250,325.0,0.598,-0.677
1164.300,325.0,0.592,-0.677
1164.350,325.0,0.598,-0.677
1164.400,325.0,0.598,-0.677
1164.450,325.0,0.598,-0.677
1164.500,325.0,0.598,-0.677
1164.550,325.0,0.598,-0.677
1164.600,325.0,0.592,-0.677
1164.650,325.0,0.592,-0.677
1164.700,325.0,0.592,-0.677
1164.750,325.0,0.592,-0.677
1164.800,325.0,0.592,-0.677
1164.850,325.0,0.592,-0.672
1164.900,325.0,0.592,-0.672
1164.950,325.0,0.592,-0.672
1165.000,325.0,0.592,-0.672
1165.050,325.0,0.592,-0.672
1165.100,325.0,0.592,-0.672
1165.150,325.0,0.592,-0.672
1165.200,325.0,0.592,-0.672
1165.250,325.0,0.592,-0.677
1165.300,325.0,0.592,-0.677
1165.350,325.0,0.592,-0.672
1165.400,325.0,0.592,-0.672
1165.450,325.0,0.592,-0.677
1165.500,325.0,0.592,-0.677
1165.550,325.0,0.592,-0.677
1165.600,325.0,0.598,-0.672
1165.650,325.0,0.598,-0.677
1165.700,325.0,0.598,-0.677
1165.750,325.0,0.598,-0.677
1165.800,325.0,0.598,-0.677
1165.850,325.0,0.598,-0.677
1165.900,325.0,0.592,-0.677
1165.950,325.0,0.598,-0.677
1166.000,325.0,0.592,-0.677
1166.050,325.0,0.592,-0.677
1166.100,325.0,0.592,-0.672
1166.150,325.1,0.592,-0.672
1166.200,325.0,0.592,-0.672
1166.250,325.1,0.592,-0.677
1166.300,325.0,0.598,-0.672
1166.350,325.1,0.592,-0.672
1166.400,325.0,0.592,-0.672
1166.450,325.1,0.592,-0.672
1166.500,325.0,0.592,-0.677
1166.550,325.1,0.592,-0.677
1166.600,325.0,0.592,-0.672
1166.650,325.1,0.592,-0.677
1166.700,325.0,0.592,-0.672
1166.750,325.1,0.592,-0.672
1166.800,325.0,0.592,-0.677
1166.850,325.1,0.592,-0.677
1166.900,325.0,0.598,-0.677
1166.950,325.1,0.592,-0.677
1167.000,325.1,0.592,-0.672
1167.050,325.1,0.592,-0.677
1167.100,325.1,0.592,-0.672
1167.150,325.1,0.598,-0.677
1167.200,325.1,0.592,-0.677
1167.250,325.1,0.598,-0.677
1167.300,325.1,0.592,-0.677
1167.350,325.1,0.592,-0.677
1167.400,325.1,0.598,-0.672
1167.450,325.1,0.598,-0.672
1167.500,325.1,0.598,-0.677
1167.550,325.1,0.592,-0.677
1167.600,325.1,0.592,-0.672
1167.650,325.1,0.592,-0.672
1167.700,325.1,0.592,-0.677
1167.750,325.1,0.592,-0.677
1167.800,325.1,0.592,-0.672
1167.850,325.1,0.592,-0.672
1167.900,325.0,0.592,-0.672
1167.950,325.1,0.592,-0.672
1168.000,325.1,0.592,-0.672
1168.050,325.1,0.592,-0.672
1168.100,325.1,0.592,-0.677
1168.150,325.1,0.592,-0.677
1168.200,325.1,0.592,-0.672
1168.250,325.1,0.592,-0.672
1168.300,325.1,0.592,-0.677
1168.350,325.1,0.592,-0.677
1168.400,325.1,0.592,-0.672
1168.450,325.1,0.592,-0.672
1168.500,325.1,0.598,-0.677
1168.550,325.1,0.598,-0.677
1168.600,325.1,0.592,-0.677
1168.650,325.1,0.598,-0.677
1168.700,325.1,0.598,-0.672
1168.750,325.1,0.592,-0.677
1168.800,325.1,0.598,-0.672
1168.850,325.1,0.592,-0.672
1168.900,325.1,0.598,-0.677
1168.950,325.1,0.598,-0.672
1169.000,325.1,0.592,-0.672
1169.050,325.1,0.592,-0.677
1169.100,325.1,0.592,-0.672
1169.150,325.1,0.592,-0.672
1169.200,325.1,0.592,-0.672
1169.250,325.1,0.592,-0.672
1169.300,325.1,0.592,-0.677
1169.350,325.1,0.592,-0.672
1169.400,325.1,0.592,-0.672
1169.450,325.1,0.592,-0.672
1169.500,325.1,0.592,-0.672
1169.550,325.1,0.592,-0.677
1169.600,325.1,0.598,-0.672
1169.650,325.1,0.592,-0.672
1169.700,325.1,0.598,-0.672
1169.750,325.1,0.592,-0.677
1169.800,325.1,0.598,-0.672
1169.850,325.1,0.598,-0.677
1169.900,325.1,0.598,-0.677
1169.950,325.1,0.598,-0.677
1170.000,325.1,0.592,-0.677
1170.050,325.1,0.598,-0.677
1170.100,325.1,0.592,-0.677
1170.150,325.1,0.592,-0.677
1170.200,325.1,0.592,-0.677
1170.250,325.2,0.592,-0.677
1170.300,325.1,0.592,-0.672
1170.350,325.2,0.592,-0.677
1170.400,325.1,0.592,-0.677
1170.450,325.2,0.592,-0.677
1170.500,325.1,0.592,-0.672
1170.550,325.2,0.592,-0.677
1170.600,325.1,0.598,-0.677
1170.650,325.1,0.592,-0.672
1170.700,325.1,0.592,-0.672
1170.750,325.2,0.598,-0.672
1170.800,325.1,0.592,-0.672
1170.850,325.2,0.592,-0.677
1170.900,325.1,0.592,-0.677
1170.950,325.2,0.598,-0.677
1171.000,325.1,0.592,-0.672
1171.050,325.2,0.592,-0.677
1171.100,325.1,0.592,-0.677
1171.150,325.2,0.598,-0.677
1171.200,325.2,0.598,-0.672
1171.250,325.2,0.592,-0.677
1171.300,325.2,0.592,-0.672
1171.350,325.2,0.592,-0.672
1171.400,325.2,0.592,-0.672
1171.450,325.2,0.592,-0.677
1171.500,325.2,0.592,-0.672
1171.550,325.2,0.592,-0.672
1171.600,325.2,0.592,-0.672
1171.650,325.2,0.592,-0.677
1171.700,325.2,0.592,-0.672
1171.750,325.2,0.592,-0.677
1171.800,325.2,0.592,-0.677
1171.850,325.2,0.592,-0.677
1171.900,325.2,0.592,-0.672
1171.950,325.2,0.592,-0.677
1172.000,325.2,0.592,-0.677
1172.050,325.2,0.592,-0.677
1172.100,325.1,0.592,-0.677
1172.150,325.2,0.592,-0.677
1172.200,325.2,0.592,-0.672
1172.250,325.2,0.592,-0.677
1172.300,325.2,0.592,-0.677
1172.350,325.2,0.592,-0.677
1172.400,325.2,0.592,-0.677
1172.450,325.2,0.592,-0.672
1172.500,325.2,0.592,-0.677
1172.550,325.2,0.592,-0.677
1172.600,325.2,0.592,-0.677
1172.650,325.2,0.592,-0.677
1172.700,325.2,0.592,-0.677
1172.750,325.2,0.592,-0.677
1172.800,325.2,0.592,-0.677
1172.850,325.2,0.592,-0.677
1172.900,325.2,0.592,-0.677
1172.950,325.2,0.598,-0.677
1173.000,325.2,0.592,-0.677
1173.050,325.2,0.592,-0.677
1173.100,325.2,0.592,-0.677
1173.150,325.2,0.592,-0.677
1173.200,325.2,0.592,-0.677
1173.250,325.2,0.592,-0.677
1173.300,325.2,0.592,-0.677
1173.350,325.2,0.598,-0.677
1173.400,325.2,0.592,-0.677
1173.450,325.2,0.592,-0.677
1173.500,325.2,0.592,-0.677
1173.550,325.2,0.592,-0.677
1173.600,325.2,0.592,-0.677
1173.650,325.2,0.592,-0.677
1173.700,325.2,0.598,-0.677
1173.750,325.2,0.592,-0.677
1173.800,325.2,0.592,-0.677
1173.850,325.2,0.592,-0.677
1173.900,325.2,0.592,-0.677
1173.950,325.2,0.598,-0.677
1174.000,325.2,0.592,-0.672
1174.050,325.2,0.592,-0.677
1174.100,325.2,0.592,-0.677
1174.150,325.2,0.598,-0.677
1174.200,325.2,0.592,-0.677
1174.250,325.3,0.592,-0.677
1174.300,325.2,0.592,-0.677
1174.350,325.2,0.592,-0.677
1174.400,325.2,0.592,-0.672
1174.450,325.3,0.592,-0.672
1174.500,325.2,0.592,-0.677
1174.550,325.3,0.592,-0.677
1174.600,325.2,0.592,-0.677
1174.650,325.3,0.592,-0.672
1174.700,325.2,0.592,-0.677
1174.750,325.3,0.592,-0.677
1174.800,325.2,0.592,-0.677
1174.850,325.3,0.592,-0.672
1174.900,325.2,0.592,-0.677
1174.950,325.3,0.592,-0.677
1175.000,325.2,0.592,-0.677
1175.050,325.3,0.592,-0.677
1175.100,325.2,0.592,-0.677
1175.150,325.3,0.592,-0.677
1175.200,325.3,0.592,-0.677
1175.250,325.3,0.592,-0.677
1175.300,325.2,0.592,-0.677
1175.350,325.3,0.592,-0.677
1175.400,325.3,0.598,-0.677
1175.450,325.3,0.592,-0.677
1175.500,325.3,0.592,-0.677
1175.550,325.3,0.592,-0.677
1175.600,325.3,0.592,-0.677
1175.650,325.3,0.592,-0.677
1175.700,325.3,0.592,-0.677
1175.750,325.3,0.592,-0.677
1175.800,325.3,0.592,-0.672
1175.850,325.3,0.592,-0.677
1175.900,325.3,0.592,-0.677
1175.950,325.3,0.592,-0.677
1176.000,325.3,0.592,-0.677
1176.050,325.3,0.592,-0.677
1176.100,325.3,0.592,-0.677
1176.150,325.3,0.592,-0.677
1176.200,325.3,0.592,-0.677
1176.250,325.3,0.592,-0.677
1176.300,325.3,0.592,-0.677
1176.350,325.3,0.592,-0.677
1176.400,325.3,0.592,-0.677
1176.450,325.3,0.598,-0.677
1176.500,325.3,0.592,-0.677
1176.550,325.3,0.592,-0.677
1176.600,325.3,0.592,-0.677
1176.650,325.3,0.592,-0.677
1176.700,325.3,0.598,-0.677
1176.750,325.3,0.592,-0.677
1176.800,325.3,0.592,-0.677
1176.850,325.3,0.592,-0.677
1176.900,325.3,0.592,-0.677
1176.950,325.3,0.592,-0.677
1177.000,325.3,0.592,-0.677
1177.050,325.3,0.592,-0.677
1177.100,325.3,0.592,-0.677
1177.150,325.3,0.592,-0.677
1177.200,325.3,0.592,-0.672
1177.250,325.3,0.592,-0.677
1177.300,325.3,0.592,-0.677
1177.350,325.3,0.592,-0.677
1177.400,325.3,0.592,-0.672
1177.450,325.3,0.592,-0.677
1177.500,325.3,0.592,-0.677
1177.550,325.3,0.592,-0.677
1177.600,325.3,0.592,-0.677
1177.650,325.3,0.592,-0.677
1177.700,325.3,0.592,-0.677
1177.750,325.3,0.592,-0.677
1177.800,325.3,0.592,-0.677
1177.850,325.3,0.592,-0.677
1177.900,325.3,0.592,-0.677
1177.950,325.3,0.592,-0.677
1178.000,325.3,0.592,-0.677
1178.050,325.3,0.592,-0.677
1178.100,325.3,0.592,-0.677
1178.150,325.3,0.592,-0.677
1178.200,325.3,0.592,-0.677
1178.250,325.3,0.592,-0.677
1178.300,325.3,0.587,-0.677
1178.350,325.3,0.592,-0.677
1178.400,325.3,0.592,-0.677
1178.450,325.3,0.592,-0.677
1178.500,325.3,0.592,-0.677
1178.550,325.4,0.592,-0.672
1178.600,325.3,0.592,-0.677
1178.650,325.4,0.592,-0.677
1178.700,325.3,0.592,-0.677
1178.750,325.3,0.592,-0.677
1178.800,325.3,0.592,-0.677
1178.850,325.3,0.592,-0.677
1178.900,325.3,0.592,-0.677
1178.950,325.4,0.592,-0.677
1179.000,325.3,0.592,-0.677
1179.050,325.3,0.592,-0.677
1179.100,325.3,0.598,-0.677
1179.150,325.4,0.592,-0.677
1179.200,325.3,0.592,-0.677
1179.250,325.4,0.592,-0.677
1179.300,325.3,0.592,-0.677
1179.350,325.4,0.592,-0.677
1179.400,325.3,0.592,-0.677
1179.450,325.4,0.598,-0.677
1179.500,325.4,0.592,-0.677
1179.550,325.3,0.592,-0.677
1179.600,325.4,0.592,-0.677
1179.650,325.4,0.587,-0.677
1179.700,325.4,0.592,-0.677
1179.750,325.4,0.592,-0.677
1179.800,325.4,0.592,-0.677
1179.850,325.4,0.592,-0.677
1179.900,325.4,0.592,-0.677
1179.950,325.4,0.592,-0.677
1180.000,325.4,0.592,-0.677
1180.050,325.4,0.592,-0.677
1180.100,325.4,0.592,-0.677
1180.150,325.4,0.592,-0.672
1180.200,325.4,0.592,-0.672
1180.250,325.4,0.592,-0.677
1180.300,325.4,0.592,-0.677
1180.350,325.4,0.592,-0.677
1180.400,325.4,0.592,-0.677
1180.450,325.4,0.592,-0.677
1180.500,325.4,0.592,-0.677
1180.550,325.4,0.592,-0.677
1180.600,325.4,0.592,-0.677
1180.650,325.4,0.592,-0.677
1180.700,325.4,0.598,-0.677
1180.750,325.4,0.592,-0.677
1180.800,325.4,0.598,-0.677
1180.850,325.4,0.592,-0.677
1180.900,325.4,0.592,-0.677
1180.950,325.4,0.592,-0.677
1181.000,325.4,0.592,-0.677
1181.050,325.4,0.592,-0.677
1181.100,325.4,0.592,-0.677
1181.150,325.4,0.592,-0.677
1181.200,325.4,0.592,-0.677
1181.250,325.4,0.592,-0.677
1181.300,325.4,0.592,-0.677
1181.350,325.4,0.592,-0.677
1181.400,325.4,0.592,-0.677
1181.450,325.4,0.592,-0.677
1181.500,325.4,0.592,-0.677
1181.550,325.4,0.592,-0.677
1181.600,325.4,0.592,-0.677
1181.650,325.4,0.592,-0.677
1181.700,325.4,0.592,-0.677
1181.750,325.4,0.592,-0.677
1181.800,325.4,0.592,-0.677
1181.850,325.4,0.587,-0.677
1181.900,325.4,0.592,-0.677
1181.950,325.4,0.592,-0.677
1182.000,325.4,0.592,-0.677
1182.050,325.4,0.592,-0.677
1182.100,325.4,0.592,-0.677
1182.150,325.4,0.592,-0.677
1182.200,325.4,0.592,-0.677
1182.250,325.4,0.592,-0.677
1182.300,325.4,0.592,-0.677
1182.350,325.4,0.592,-0.677
1182.400,325.4,0.592,-0.677
1182.450,325.4,0.592,-0.677
1182.500,325.4,0.587,-0.677
1182.550,325.4,0.592,-0.677
1182.600,325.4,0.592,-0.677
1182.650,325.4,0.592,-0.677
1182.700,325.4,0.592,-0.677
1182.750,325.4,0.592,-0.677
1182.800,325.4,0.592,-0.677
1182.850,325.4,0.587,-0.672
1182.900,325.4,0.592,-0.677
1182.950,325.4,0.592,-0.677
1183.000,325.4,0.592,-0.677
1183.050,325.4,0.592,-0.677
1183.100,325.4,0.592,-0.677
1183.150,325.4,0.587,-0.677
1183.200,325.4,0.587,-0.677
1183.250,325.4,0.587,-0.677
1183.300,325.4,0.587,-0.677
1183.350,325.4,0.592,-0.677
1183.400,325.4,0.587,-0.677
1183.450,325.4,0.587,-0.677
1183.500,325.4,0.587,-0.677
1183.550,325.4,0.592,-0.677
1183.600,325.4,0.592,-0.677
1183.650,325.4,0.587,-0.677
1183.700,325.4,0.592,-0.677
1183.750,325.4,0.592,-0.677
1183.800,325.4,0.592,-0.677
1183.850,325.4,0.592,-0.677
1183.900,325.4,0.587,-0.677
1183.950,325.4,0.592,-0.682
1184.000,325.4,0.592,-0.677
1184.050,325.5,0.592,-0.677
1184.100,325.4,0.592,-0.677
1184.150,325.5,0.592,-0.677
1184.200,325.4,0.587,-0.672
1184.250,325.4,0.587,-0.677
1184.300,325.4,0.587,-0.677
1184.350,325.5,0.587,-0.677
1184.400,325.4,0.587,-0.677
1184.450,325.5,0.587,-0.672
1184.500,325.4,0.587,-0.677
1184.550,325.5,0.587,-0.677
1184.600,325.4,0.592,-0.677
1184.650,325.5,0.587,-0.677
1184.700,325.5,0.592,-0.677
1184.750,325.4,0.587,-0.677
1184.800,325.5,0.592,-0.677
1184.850,325.5,0.587,-0.677
1184.900,325.5,0.587,-0.677
1184.950,325.5,0.587,-0.677
1185.000,325.5,0.592,-0.677
1185.050,325.5,0.587,-0.677
1185.100,325.5,0.592,-0.677
1185.150,325.5,0.592,-0.677
1185.200,325.5,0.592,-0.677
1185.250,325.5,0.587,-0.677
1185.300,325.5,0.592,-0.677
1185.350,325.5,0.592,-0.677
1185.400,325.5,0.592,-0.677
1185.450,325.5,0.592,-0.677
1185.500,325.5,0.592,-0.677
1185.550,325.5,0.592,-0.677
1185.600,325.5,0.592,-0.672
1185.650,325.5,0.592,-0.677
1185.700,325.5,0.592,-0.677
1185.750,325.5,0.592,-0.677
1185.800,325.5,0.592,-0.677
1185.850,325.5,0.592,-0.677
1185.900,325.5,0.587,-0.677
1185.950,325.5,0.587,-0.677
1186.000,325.5,0.587,-0.677
1186.050,325.5,0.587,-0.677
1186.100,325.5,0.587,-0.677
1186.150,325.5,0.587,-0.677
1186.200,325.5,0.587,-0.677
